V1	V(n002)	I(D1)
1.030000000000000e+00	5.270729e-01	2.514635e-03
1.040000000000000e+00	5.280469e-01	2.559765e-03
1.050000000000000e+00	5.290059e-01	2.604971e-03
1.060000000000000e+00	5.299503e-01	2.650248e-03
1.070000000000000e+00	5.308806e-01	2.695597e-03
1.080000000000000e+00	5.317972e-01	2.741014e-03
1.090000000000000e+00	5.327005e-01	2.786498e-03
1.100000000000000e+00	5.335908e-01	2.832046e-03
1.110000000000000e+00	5.344685e-01	2.877658e-03
1.120000000000000e+00	5.353340e-01	2.923330e-03
1.130000000000000e+00	5.361875e-01	2.969062e-03
1.140000000000000e+00	5.370295e-01	3.014852e-03
1.150000000000000e+00	5.378602e-01	3.060699e-03
1.160000000000000e+00	5.386799e-01	3.106600e-03
1.170000000000000e+00	5.394889e-01	3.152556e-03
1.180000000000000e+00	5.402875e-01	3.198563e-03
1.190000000000000e+00	5.410759e-01	3.244621e-03
1.200000000000000e+00	5.418544e-01	3.290728e-03
1.210000000000000e+00	5.426232e-01	3.336884e-03
1.220000000000000e+00	5.433826e-01	3.383087e-03
1.230000000000000e+00	5.441328e-01	3.429336e-03
1.240000000000000e+00	5.448740e-01	3.475630e-03
1.250000000000000e+00	5.456064e-01	3.521968e-03
1.260000000000000e+00	5.463303e-01	3.568349e-03
1.270000000000000e+00	5.470458e-01	3.614771e-03
1.280000000000000e+00	5.477531e-01	3.661235e-03
1.290000000000000e+00	5.484524e-01	3.707738e-03
1.300000000000000e+00	5.491440e-01	3.754280e-03
1.310000000000000e+00	5.498278e-01	3.800861e-03
1.320000000000000e+00	5.505043e-01	3.847479e-03
1.330000000000000e+00	5.511733e-01	3.894133e-03
1.340000000000000e+00	5.518353e-01	3.940823e-03
1.350000000000000e+00	5.524903e-01	3.987548e-03
1.360000000000000e+00	5.531384e-01	4.034308e-03
1.370000000000000e+00	5.537798e-01	4.081101e-03
1.380000000000000e+00	5.544147e-01	4.127927e-03
1.390000000000000e+00	5.550431e-01	4.174785e-03
1.400000000000000e+00	5.556652e-01	4.221674e-03
1.410000000000000e+00	5.562811e-01	4.268595e-03
1.420000000000000e+00	5.568910e-01	4.315545e-03
1.430000000000000e+00	5.574949e-01	4.362525e-03
1.440000000000000e+00	5.580931e-01	4.409534e-03
1.450000000000000e+00	5.586855e-01	4.456572e-03
1.460000000000000e+00	5.592724e-01	4.503638e-03
1.470000000000000e+00	5.598537e-01	4.550731e-03
1.480000000000000e+00	5.604298e-01	4.597852e-03
1.490000000000000e+00	5.610004e-01	4.644998e-03
1.500000000000000e+00	5.615659e-01	4.692170e-03
1.510000000000000e+00	5.621263e-01	4.739368e-03
1.520000000000000e+00	5.626818e-01	4.786591e-03
1.530000000000000e+00	5.632323e-01	4.833838e-03
1.540000000000000e+00	5.637780e-01	4.881110e-03
1.550000000000000e+00	5.643190e-01	4.928405e-03
1.560000000000000e+00	5.648553e-01	4.975724e-03
1.570000000000000e+00	5.653871e-01	5.023065e-03
1.580000000000000e+00	5.659143e-01	5.070428e-03
1.590000000000000e+00	5.664372e-01	5.117814e-03
1.600000000000000e+00	5.669557e-01	5.165221e-03
1.610000000000000e+00	5.674700e-01	5.212650e-03
1.620000000000000e+00	5.679801e-01	5.260100e-03
1.630000000000000e+00	5.684860e-01	5.307570e-03
1.640000000000000e+00	5.689880e-01	5.355060e-03
1.650000000000000e+00	5.694858e-01	5.402571e-03
1.660000000000000e+00	5.699798e-01	5.450101e-03
1.670000000000000e+00	5.704700e-01	5.497650e-03
1.680000000000000e+00	5.709563e-01	5.545218e-03
1.690000000000000e+00	5.714390e-01	5.592805e-03
1.700000000000000e+00	5.719179e-01	5.640410e-03
1.710000000000000e+00	5.723932e-01	5.688034e-03
1.720000000000000e+00	5.728650e-01	5.735675e-03
1.730000000000000e+00	5.733333e-01	5.783334e-03
1.740000000000000e+00	5.737981e-01	5.831010e-03
1.750000000000000e+00	5.742595e-01	5.878703e-03
1.760000000000000e+00	5.747175e-01	5.926413e-03
1.770000000000000e+00	5.751722e-01	5.974139e-03
1.780000000000000e+00	5.756238e-01	6.021881e-03
1.790000000000000e+00	5.760720e-01	6.069640e-03
1.800000000000000e+00	5.765172e-01	6.117414e-03
1.810000000000000e+00	5.769592e-01	6.165204e-03
1.820000000000000e+00	5.773982e-01	6.213009e-03
1.830000000000000e+00	5.778341e-01	6.260830e-03
1.840000000000000e+00	5.782671e-01	6.308665e-03
1.850000000000000e+00	5.786971e-01	6.356514e-03
1.860000000000000e+00	5.791243e-01	6.404378e-03
1.870000000000000e+00	5.795486e-01	6.452257e-03
1.880000000000000e+00	5.799701e-01	6.500150e-03
1.890000000000000e+00	5.803888e-01	6.548056e-03
1.900000000000000e+00	5.808048e-01	6.595976e-03
1.910000000000000e+00	5.812181e-01	6.643909e-03
1.920000000000000e+00	5.816287e-01	6.691857e-03
1.930000000000000e+00	5.820367e-01	6.739817e-03
1.940000000000000e+00	5.824420e-01	6.787790e-03
1.950000000000000e+00	5.828449e-01	6.835775e-03
1.960000000000000e+00	5.832452e-01	6.883774e-03
1.970000000000000e+00	5.836431e-01	6.931785e-03
1.980000000000000e+00	5.840384e-01	6.979808e-03
1.990000000000000e+00	5.844314e-01	7.027843e-03
2.000000000000000e+00	5.848219e-01	7.075890e-03
2.010000000000000e+00	5.852101e-01	7.123949e-03
2.020000000000000e+00	5.855960e-01	7.172020e-03
2.030000000000000e+00	5.859796e-01	7.220102e-03
2.040000000000000e+00	5.863608e-01	7.268196e-03
2.050000000000000e+00	5.867399e-01	7.316301e-03
2.060000000000000e+00	5.871167e-01	7.364416e-03
2.070000000000000e+00	5.874913e-01	7.412544e-03
2.080000000000000e+00	5.878638e-01	7.460681e-03
2.090000000000000e+00	5.882341e-01	7.508829e-03
2.100000000000000e+00	5.886023e-01	7.556988e-03
2.110000000000000e+00	5.889685e-01	7.605158e-03
2.120000000000000e+00	5.893325e-01	7.653337e-03
2.130000000000000e+00	5.896946e-01	7.701527e-03
2.140000000000000e+00	5.900546e-01	7.749727e-03
2.150000000000000e+00	5.904126e-01	7.797937e-03
2.160000000000000e+00	5.907686e-01	7.846157e-03
2.170000000000000e+00	5.911227e-01	7.894387e-03
2.180000000000000e+00	5.914750e-01	7.942625e-03
2.190000000000000e+00	5.918252e-01	7.990873e-03
2.200000000000000e+00	5.921737e-01	8.039132e-03
2.210000000000000e+00	5.925203e-01	8.087398e-03
2.220000000000000e+00	5.928650e-01	8.135675e-03
2.230000000000000e+00	5.932080e-01	8.183961e-03
2.240000000000000e+00	5.935491e-01	8.232255e-03
2.250000000000000e+00	5.938884e-01	8.280558e-03
2.260000000000000e+00	5.942260e-01	8.328870e-03
2.270000000000000e+00	5.945619e-01	8.377191e-03
2.280000000000000e+00	5.948961e-01	8.425520e-03
2.290000000000000e+00	5.952285e-01	8.473857e-03
2.300000000000000e+00	5.955593e-01	8.522203e-03
2.310000000000000e+00	5.958884e-01	8.570557e-03
2.320000000000000e+00	5.962159e-01	8.618920e-03
2.330000000000000e+00	5.965418e-01	8.667291e-03
2.340000000000000e+00	5.968660e-01	8.715670e-03
2.350000000000000e+00	5.971887e-01	8.764056e-03
2.360000000000000e+00	5.975097e-01	8.812451e-03
2.370000000000000e+00	5.978293e-01	8.860854e-03
2.380000000000000e+00	5.981473e-01	8.909264e-03
2.390000000000000e+00	5.984637e-01	8.957681e-03
2.400000000000000e+00	5.987787e-01	9.006106e-03
2.410000000000000e+00	5.990922e-01	9.054539e-03
2.420000000000000e+00	5.994042e-01	9.102980e-03
2.430000000000000e+00	5.997147e-01	9.151427e-03
2.440000000000000e+00	6.000237e-01	9.199881e-03
2.450000000000000e+00	6.003314e-01	9.248343e-03
2.460000000000000e+00	6.006376e-01	9.296812e-03
2.470000000000000e+00	6.009424e-01	9.345287e-03
2.480000000000000e+00	6.012459e-01	9.393771e-03
2.490000000000000e+00	6.015479e-01	9.442260e-03
2.500000000000000e+00	6.018486e-01	9.490757e-03
2.510000000000000e+00	6.021479e-01	9.539261e-03
2.520000000000000e+00	6.024459e-01	9.587770e-03
2.530000000000000e+00	6.027426e-01	9.636287e-03
2.540000000000000e+00	6.030380e-01	9.684810e-03
2.550000000000000e+00	6.033320e-01	9.733340e-03
2.560000000000000e+00	6.036248e-01	9.781876e-03
2.570000000000000e+00	6.039163e-01	9.830419e-03
2.580000000000000e+00	6.042065e-01	9.878967e-03
2.590000000000000e+00	6.044955e-01	9.927522e-03
2.600000000000000e+00	6.047832e-01	9.976083e-03
2.610000000000000e+00	6.050698e-01	1.002465e-02
2.620000000000000e+00	6.053551e-01	1.007323e-02
2.630000000000000e+00	6.056392e-01	1.012180e-02
2.640000000000000e+00	6.059221e-01	1.017039e-02
2.650000000000000e+00	6.062038e-01	1.021898e-02
2.660000000000000e+00	6.064844e-01	1.026758e-02
2.670000000000000e+00	6.067638e-01	1.031618e-02
2.680000000000000e+00	6.070420e-01	1.036479e-02
2.690000000000000e+00	6.073191e-01	1.041340e-02
2.700000000000000e+00	6.075951e-01	1.046202e-02
2.710000000000000e+00	6.078699e-01	1.051065e-02
2.720000000000000e+00	6.081437e-01	1.055928e-02
2.730000000000000e+00	6.084163e-01	1.060792e-02
2.740000000000000e+00	6.086879e-01	1.065656e-02
2.750000000000000e+00	6.089583e-01	1.070521e-02
2.760000000000000e+00	6.092277e-01	1.075386e-02
2.770000000000000e+00	6.094961e-01	1.080252e-02
2.780000000000000e+00	6.097633e-01	1.085118e-02
2.790000000000000e+00	6.100296e-01	1.089985e-02
2.800000000000000e+00	6.102948e-01	1.094853e-02
2.810000000000000e+00	6.105590e-01	1.099721e-02
2.820000000000000e+00	6.108221e-01	1.104589e-02
2.830000000000000e+00	6.110843e-01	1.109458e-02
2.840000000000000e+00	6.113455e-01	1.114327e-02
2.850000000000000e+00	6.116056e-01	1.119197e-02
2.860000000000000e+00	6.118648e-01	1.124068e-02
2.870000000000000e+00	6.121230e-01	1.128939e-02
2.880000000000000e+00	6.123802e-01	1.133810e-02
2.890000000000000e+00	6.126365e-01	1.138682e-02
2.900000000000000e+00	6.128918e-01	1.143554e-02
2.910000000000000e+00	6.131462e-01	1.148427e-02
2.920000000000000e+00	6.133996e-01	1.153300e-02
2.930000000000000e+00	6.136522e-01	1.158174e-02
2.940000000000000e+00	6.139038e-01	1.163048e-02
2.950000000000000e+00	6.141545e-01	1.167923e-02
2.960000000000000e+00	6.144043e-01	1.172798e-02
