V1	V(n002)	I(D1)
4.200000000000000e-01	3.639091e-01	2.804545e-04
4.300000000000000e-01	3.688142e-01	3.059291e-04
4.400000000000000e-01	3.735080e-01	3.324599e-04
4.500000000000000e-01	3.780008e-01	3.599959e-04
4.600000000000000e-01	3.823028e-01	3.884861e-04
4.700000000000000e-01	3.864240e-01	4.178801e-04
4.800000000000000e-01	3.903743e-01	4.481287e-04
4.900000000000000e-01	3.941631e-01	4.791844e-04
5.000000000000000e-01	3.977997e-01	5.110016e-04
5.100000000000000e-01	4.012926e-01	5.435370e-04
5.200000000000000e-01	4.046502e-01	5.767493e-04
5.300000000000000e-01	4.078801e-01	6.105997e-04
5.400000000000000e-01	4.109897e-01	6.450516e-04
5.500000000000000e-01	4.139859e-01	6.800705e-04
5.600000000000001e-01	4.168751e-01	7.156244e-04
5.700000000000001e-01	4.196634e-01	7.516831e-04
5.800000000000000e-01	4.223563e-01	7.882183e-04
5.900000000000000e-01	4.249593e-01	8.252037e-04
6.000000000000000e-01	4.274771e-01	8.626148e-04
6.100000000000000e-01	4.299143e-01	9.004285e-04
6.200000000000000e-01	4.322753e-01	9.386235e-04
6.300000000000000e-01	4.345641e-01	9.771797e-04
6.400000000000000e-01	4.367843e-01	1.016079e-03
6.500000000000000e-01	4.389395e-01	1.055303e-03
6.600000000000000e-01	4.410329e-01	1.094835e-03
6.700000000000000e-01	4.430677e-01	1.134661e-03
6.800000000000000e-01	4.450466e-01	1.174767e-03
6.900000000000001e-01	4.469723e-01	1.215138e-03
7.000000000000001e-01	4.488474e-01	1.255763e-03
7.100000000000000e-01	4.506742e-01	1.296629e-03
7.200000000000000e-01	4.524548e-01	1.337726e-03
7.300000000000000e-01	4.541914e-01	1.379043e-03
7.400000000000000e-01	4.558859e-01	1.420571e-03
7.500000000000000e-01	4.575401e-01	1.462299e-03
7.600000000000000e-01	4.591558e-01	1.504221e-03
7.700000000000000e-01	4.607346e-01	1.546327e-03
7.800000000000000e-01	4.622780e-01	1.588610e-03
7.900000000000000e-01	4.637874e-01	1.631063e-03
8.000000000000000e-01	4.652643e-01	1.673679e-03
8.100000000000001e-01	4.667098e-01	1.716451e-03
8.200000000000001e-01	4.681253e-01	1.759373e-03
8.300000000000001e-01	4.695119e-01	1.802441e-03
8.400000000000000e-01	4.708706e-01	1.845647e-03
8.500000000000000e-01	4.722025e-01	1.888987e-03
8.600000000000000e-01	4.735087e-01	1.932457e-03
8.700000000000000e-01	4.747899e-01	1.976050e-03
8.800000000000000e-01	4.760472e-01	2.019764e-03
8.900000000000000e-01	4.772812e-01	2.063594e-03
9.000000000000000e-01	4.784930e-01	2.107535e-03
9.100000000000000e-01	4.796831e-01	2.151584e-03
9.200000000000000e-01	4.808523e-01	2.195738e-03
9.300000000000000e-01	4.820014e-01	2.239993e-03
9.400000000000001e-01	4.831310e-01	2.284345e-03
9.500000000000001e-01	4.842416e-01	2.328792e-03
9.600000000000000e-01	4.853340e-01	2.373330e-03
9.700000000000000e-01	4.864086e-01	2.417957e-03
9.800000000000000e-01	4.874661e-01	2.462670e-03
9.900000000000000e-01	4.885069e-01	2.507465e-03
1.000000000000000e+00	4.895316e-01	2.552342e-03
1.010000000000000e+00	4.905406e-01	2.597297e-03
1.020000000000000e+00	4.915344e-01	2.642328e-03
1.030000000000000e+00	4.925134e-01	2.687433e-03
1.040000000000000e+00	4.934781e-01	2.732610e-03
1.050000000000000e+00	4.944288e-01	2.777856e-03
1.060000000000000e+00	4.953660e-01	2.823170e-03
1.070000000000000e+00	4.962900e-01	2.868550e-03
1.080000000000000e+00	4.972011e-01	2.913994e-03
1.090000000000000e+00	4.980999e-01	2.959501e-03
1.100000000000000e+00	4.989864e-01	3.005068e-03
1.110000000000000e+00	4.998612e-01	3.050694e-03
1.120000000000000e+00	5.007244e-01	3.096378e-03
1.130000000000000e+00	5.015764e-01	3.142118e-03
1.140000000000000e+00	5.024174e-01	3.187913e-03
1.150000000000000e+00	5.032478e-01	3.233761e-03
1.160000000000000e+00	5.040678e-01	3.279661e-03
1.170000000000000e+00	5.048776e-01	3.325612e-03
1.180000000000000e+00	5.056775e-01	3.371612e-03
1.190000000000000e+00	5.064678e-01	3.417661e-03
1.200000000000000e+00	5.072486e-01	3.463757e-03
1.210000000000000e+00	5.080203e-01	3.509898e-03
1.220000000000000e+00	5.087829e-01	3.556085e-03
1.230000000000000e+00	5.095368e-01	3.602316e-03
1.240000000000000e+00	5.102820e-01	3.648590e-03
1.250000000000000e+00	5.110189e-01	3.694905e-03
1.260000000000000e+00	5.117476e-01	3.741262e-03
1.270000000000000e+00	5.124682e-01	3.787659e-03
1.280000000000000e+00	5.131810e-01	3.834095e-03
1.290000000000000e+00	5.138861e-01	3.880570e-03
1.300000000000000e+00	5.145836e-01	3.927082e-03
1.310000000000000e+00	5.152739e-01	3.973631e-03
1.320000000000000e+00	5.159569e-01	4.020215e-03
1.330000000000000e+00	5.166329e-01	4.066836e-03
1.340000000000000e+00	5.173019e-01	4.113491e-03
1.350000000000000e+00	5.179642e-01	4.160179e-03
1.360000000000000e+00	5.186198e-01	4.206901e-03
1.370000000000000e+00	5.192689e-01	4.253655e-03
1.380000000000000e+00	5.199117e-01	4.300442e-03
1.390000000000000e+00	5.205483e-01	4.347259e-03
1.400000000000000e+00	5.211787e-01	4.394107e-03
1.410000000000000e+00	5.218031e-01	4.440985e-03
1.420000000000000e+00	5.224216e-01	4.487892e-03
1.430000000000000e+00	5.230343e-01	4.534828e-03
1.440000000000000e+00	5.236414e-01	4.581793e-03
1.450000000000000e+00	5.242429e-01	4.628785e-03
1.460000000000000e+00	5.248389e-01	4.675806e-03
1.470000000000000e+00	5.254296e-01	4.722852e-03
1.480000000000000e+00	5.260150e-01	4.769925e-03
1.490000000000000e+00	5.265953e-01	4.817024e-03
1.500000000000000e+00	5.271704e-01	4.864148e-03
1.510000000000000e+00	5.277406e-01	4.911297e-03
1.520000000000000e+00	5.283059e-01	4.958470e-03
1.530000000000000e+00	5.288664e-01	5.005668e-03
1.540000000000000e+00	5.294221e-01	5.052889e-03
1.550000000000000e+00	5.299732e-01	5.100134e-03
1.560000000000000e+00	5.305197e-01	5.147401e-03
1.570000000000000e+00	5.310618e-01	5.194691e-03
1.580000000000000e+00	5.315993e-01	5.242003e-03
1.590000000000000e+00	5.321326e-01	5.289337e-03
1.600000000000000e+00	5.326616e-01	5.336692e-03
1.610000000000000e+00	5.331864e-01	5.384068e-03
1.620000000000000e+00	5.337070e-01	5.431465e-03
1.630000000000000e+00	5.342236e-01	5.478882e-03
1.640000000000000e+00	5.347362e-01	5.526319e-03
1.650000000000000e+00	5.352448e-01	5.573776e-03
1.660000000000000e+00	5.357496e-01	5.621252e-03
1.670000000000000e+00	5.362505e-01	5.668747e-03
1.680000000000000e+00	5.367478e-01	5.716261e-03
1.690000000000000e+00	5.372412e-01	5.763794e-03
1.700000000000000e+00	5.377311e-01	5.811345e-03
1.710000000000000e+00	5.382173e-01	5.858914e-03
1.720000000000000e+00	5.387000e-01	5.906500e-03
1.730000000000000e+00	5.391793e-01	5.954104e-03
1.740000000000000e+00	5.396551e-01	6.001725e-03
1.750000000000000e+00	5.401275e-01	6.049362e-03
1.760000000000000e+00	5.405966e-01	6.097017e-03
1.770000000000000e+00	5.410624e-01	6.144688e-03
1.780000000000000e+00	5.415249e-01	6.192375e-03
1.790000000000000e+00	5.419844e-01	6.240078e-03
1.800000000000000e+00	5.424406e-01	6.287797e-03
1.810000000000000e+00	5.428938e-01	6.335531e-03
1.820000000000000e+00	5.433438e-01	6.383281e-03
1.830000000000000e+00	5.437909e-01	6.431045e-03
1.840000000000000e+00	5.442351e-01	6.478825e-03
1.850000000000000e+00	5.446762e-01	6.526619e-03
1.860000000000000e+00	5.451146e-01	6.574427e-03
1.870000000000000e+00	5.455500e-01	6.622250e-03
1.880000000000000e+00	5.459827e-01	6.670087e-03
1.890000000000000e+00	5.464125e-01	6.717938e-03
1.900000000000000e+00	5.468397e-01	6.765802e-03
1.910000000000000e+00	5.472640e-01	6.813680e-03
1.920000000000000e+00	5.476858e-01	6.861571e-03
1.930000000000000e+00	5.481049e-01	6.909475e-03
1.940000000000000e+00	5.485215e-01	6.957393e-03
1.950000000000000e+00	5.489355e-01	7.005323e-03
1.960000000000000e+00	5.493469e-01	7.053265e-03
1.970000000000000e+00	5.497559e-01	7.101221e-03
1.980000000000000e+00	5.501624e-01	7.149188e-03
1.990000000000000e+00	5.505664e-01	7.197168e-03
2.000000000000000e+00	5.509681e-01	7.245160e-03
2.010000000000000e+00	5.513673e-01	7.293163e-03
2.020000000000000e+00	5.517642e-01	7.341179e-03
2.030000000000000e+00	5.521589e-01	7.389206e-03
2.040000000000000e+00	5.525512e-01	7.437244e-03
2.050000000000000e+00	5.529413e-01	7.485293e-03
2.060000000000000e+00	5.533291e-01	7.533354e-03
2.070000000000000e+00	5.537148e-01	7.581426e-03
2.080000000000000e+00	5.540982e-01	7.629509e-03
2.090000000000000e+00	5.544795e-01	7.677602e-03
2.100000000000000e+00	5.548587e-01	7.725706e-03
2.110000000000000e+00	5.552358e-01	7.773821e-03
2.120000000000000e+00	5.556108e-01	7.821946e-03
2.130000000000000e+00	5.559837e-01	7.870081e-03
2.140000000000000e+00	5.563546e-01	7.918227e-03
2.150000000000000e+00	5.567236e-01	7.966382e-03
2.160000000000000e+00	5.570905e-01	8.014548e-03
2.170000000000000e+00	5.574555e-01	8.062723e-03
2.180000000000000e+00	5.578185e-01	8.110908e-03
2.190000000000000e+00	5.581796e-01	8.159102e-03
2.200000000000000e+00	5.585389e-01	8.207306e-03
2.210000000000000e+00	5.588962e-01	8.255519e-03
2.220000000000000e+00	5.592517e-01	8.303742e-03
2.230000000000000e+00	5.596054e-01	8.351973e-03
2.240000000000000e+00	5.599572e-01	8.400214e-03
2.250000000000000e+00	5.603072e-01	8.448464e-03
2.260000000000000e+00	5.606555e-01	8.496722e-03
2.270000000000000e+00	5.610020e-01	8.544990e-03
2.280000000000000e+00	5.613468e-01	8.593266e-03
2.290000000000000e+00	5.616899e-01	8.641550e-03
2.300000000000000e+00	5.620313e-01	8.689844e-03
2.310000000000000e+00	5.623710e-01	8.738145e-03
2.320000000000000e+00	5.627090e-01	8.786455e-03
2.330000000000000e+00	5.630454e-01	8.834773e-03
2.340000000000000e+00	5.633801e-01	8.883099e-03
2.350000000000000e+00	5.637133e-01	8.931434e-03
2.360000000000000e+00	5.640448e-01	8.979776e-03
2.370000000000000e+00	5.643748e-01	9.028126e-03
2.380000000000000e+00	5.647032e-01	9.076484e-03
2.390000000000000e+00	5.650300e-01	9.124850e-03
2.400000000000000e+00	5.653554e-01	9.173223e-03
2.410000000000000e+00	5.656792e-01	9.221604e-03
2.420000000000000e+00	5.660015e-01	9.269993e-03
2.430000000000000e+00	5.663223e-01	9.318388e-03
2.440000000000000e+00	5.666417e-01	9.366792e-03
2.450000000000000e+00	5.669596e-01	9.415202e-03
2.460000000000000e+00	5.672761e-01	9.463619e-03
2.470000000000000e+00	5.675911e-01	9.512044e-03
2.480000000000000e+00	5.679047e-01	9.560476e-03
2.490000000000000e+00	5.682169e-01	9.608915e-03
2.500000000000000e+00	5.685278e-01	9.657362e-03
2.510000000000000e+00	5.688372e-01	9.705814e-03
2.520000000000000e+00	5.691453e-01	9.754273e-03
2.530000000000000e+00	5.694520e-01	9.802740e-03
2.540000000000000e+00	5.697575e-01	9.851213e-03
2.550000000000000e+00	5.700615e-01	9.899693e-03
2.560000000000000e+00	5.703643e-01	9.948178e-03
2.570000000000000e+00	5.706658e-01	9.996671e-03
2.580000000000000e+00	5.709660e-01	1.004517e-02
2.590000000000000e+00	5.712649e-01	1.009368e-02
2.600000000000000e+00	5.715625e-01	1.014219e-02
2.610000000000000e+00	5.718589e-01	1.019070e-02
2.620000000000000e+00	5.721541e-01	1.023923e-02
2.630000000000000e+00	5.724481e-01	1.028776e-02
2.640000000000000e+00	5.727408e-01	1.033630e-02
2.650000000000000e+00	5.730323e-01	1.038484e-02
2.660000000000000e+00	5.733226e-01	1.043339e-02
2.670000000000000e+00	5.736117e-01	1.048194e-02
2.680000000000000e+00	5.738997e-01	1.053050e-02
2.690000000000000e+00	5.741865e-01	1.057907e-02
2.700000000000000e+00	5.744722e-01	1.062764e-02
2.710000000000000e+00	5.747567e-01	1.067622e-02
2.720000000000000e+00	5.750400e-01	1.072480e-02
2.730000000000000e+00	5.753223e-01	1.077339e-02
2.740000000000000e+00	5.756034e-01	1.082198e-02
2.750000000000000e+00	5.758834e-01	1.087058e-02
2.760000000000000e+00	5.761624e-01	1.091919e-02
2.770000000000000e+00	5.764402e-01	1.096780e-02
2.780000000000000e+00	5.767170e-01	1.101642e-02
2.790000000000000e+00	5.769927e-01	1.106504e-02
2.800000000000000e+00	5.772673e-01	1.111366e-02
2.810000000000000e+00	5.775409e-01	1.116230e-02
2.820000000000000e+00	5.778135e-01	1.121093e-02
2.830000000000000e+00	5.780850e-01	1.125957e-02
2.840000000000000e+00	5.783556e-01	1.130822e-02
2.850000000000000e+00	5.786250e-01	1.135688e-02
2.860000000000000e+00	5.788935e-01	1.140553e-02
2.870000000000000e+00	5.791610e-01	1.145419e-02
2.880000000000000e+00	5.794275e-01	1.150286e-02
2.890000000000000e+00	5.796930e-01	1.155153e-02
2.900000000000000e+00	5.799575e-01	1.160021e-02
2.910000000000000e+00	5.802211e-01	1.164889e-02
2.920000000000000e+00	5.804837e-01	1.169758e-02
2.930000000000000e+00	5.807454e-01	1.174627e-02
2.940000000000000e+00	5.810061e-01	1.179497e-02
2.950000000000000e+00	5.812659e-01	1.184367e-02
2.960000000000000e+00	5.815247e-01	1.189238e-02
2.970000000000000e+00	5.817827e-01	1.194109e-02
2.980000000000000e+00	5.820397e-01	1.198980e-02
2.990000000000000e+00	5.822958e-01	1.203852e-02
3.000000000000000e+00	5.825511e-01	1.208724e-02
3.010000000000000e+00	5.828054e-01	1.213597e-02
3.020000000000000e+00	5.830588e-01	1.218471e-02
3.030000000000000e+00	5.833114e-01	1.223344e-02
3.040000000000000e+00	5.835631e-01	1.228218e-02
3.050000000000000e+00	5.838139e-01	1.233093e-02
3.060000000000000e+00	5.840639e-01	1.237968e-02
3.070000000000000e+00	5.843130e-01	1.242844e-02
3.080000000000000e+00	5.845613e-01	1.247719e-02
3.090000000000000e+00	5.848087e-01	1.252596e-02
3.100000000000000e+00	5.850553e-01	1.257472e-02
3.110000000000000e+00	5.853010e-01	1.262349e-02
3.120000000000000e+00	5.855460e-01	1.267227e-02
3.130000000000000e+00	5.857902e-01	1.272105e-02
3.140000000000000e+00	5.860335e-01	1.276983e-02
3.150000000000000e+00	5.862760e-01	1.281862e-02
3.160000000000000e+00	5.865178e-01	1.286741e-02
3.170000000000000e+00	5.867587e-01	1.291621e-02
3.180000000000000e+00	5.869988e-01	1.296501e-02
3.190000000000000e+00	5.872383e-01	1.301381e-02
3.200000000000000e+00	5.874768e-01	1.306262e-02
3.210000000000000e+00	5.877147e-01	1.311143e-02
3.220000000000000e+00	5.879517e-01	1.316024e-02
3.230000000000000e+00	5.881881e-01	1.320906e-02
3.240000000000000e+00	5.884236e-01	1.325788e-02
3.250000000000000e+00	5.886585e-01	1.330671e-02
3.260000000000000e+00	5.888925e-01	1.335554e-02
3.270000000000000e+00	5.891259e-01	1.340437e-02
3.280000000000000e+00	5.893585e-01	1.345321e-02
3.290000000000000e+00	5.895904e-01	1.350205e-02
3.300000000000000e+00	5.898215e-01	1.355089e-02
3.310000000000000e+00	5.900520e-01	1.359974e-02
3.320000000000000e+00	5.902817e-01	1.364859e-02
3.330000000000000e+00	5.905108e-01	1.369745e-02
3.340000000000000e+00	5.907391e-01	1.374630e-02
3.350000000000000e+00	5.909668e-01	1.379517e-02
3.360000000000000e+00	5.911937e-01	1.384403e-02
3.370000000000000e+00	5.914200e-01	1.389290e-02
3.380000000000000e+00	5.916455e-01	1.394177e-02
3.390000000000000e+00	5.918705e-01	1.399065e-02
3.400000000000000e+00	5.920947e-01	1.403953e-02
3.410000000000000e+00	5.923183e-01	1.408841e-02
3.420000000000000e+00	5.925412e-01	1.413729e-02
3.430000000000000e+00	5.927634e-01	1.418618e-02
3.440000000000000e+00	5.929850e-01	1.423507e-02
3.450000000000000e+00	5.932060e-01	1.428397e-02
3.460000000000000e+00	5.934263e-01	1.433287e-02
3.470000000000000e+00	5.936459e-01	1.438177e-02
3.480000000000000e+00	5.938649e-01	1.443068e-02
3.490000000000000e+00	5.940833e-01	1.447958e-02
3.500000000000000e+00	5.943011e-01	1.452849e-02
3.510000000000000e+00	5.945182e-01	1.457741e-02
3.520000000000000e+00	5.947347e-01	1.462633e-02
3.530000000000000e+00	5.949506e-01	1.467525e-02
3.540000000000000e+00	5.951659e-01	1.472417e-02
3.550000000000000e+00	5.953806e-01	1.477310e-02
3.560000000000000e+00	5.955946e-01	1.482203e-02
3.570000000000000e+00	5.958081e-01	1.487096e-02
3.580000000000000e+00	5.960210e-01	1.491989e-02
3.590000000000000e+00	5.962332e-01	1.496883e-02
3.600000000000000e+00	5.964450e-01	1.501777e-02
3.610000000000000e+00	5.966561e-01	1.506672e-02
3.620000000000000e+00	5.968666e-01	1.511567e-02
3.630000000000000e+00	5.970765e-01	1.516462e-02
3.640000000000000e+00	5.972859e-01	1.521357e-02
3.650000000000000e+00	5.974947e-01	1.526253e-02
3.660000000000000e+00	5.977029e-01	1.531149e-02
3.670000000000000e+00	5.979106e-01	1.536045e-02
3.680000000000000e+00	5.981177e-01	1.540941e-02
3.690000000000000e+00	5.983242e-01	1.545838e-02
3.700000000000000e+00	5.985302e-01	1.550735e-02
3.710000000000000e+00	5.987357e-01	1.555632e-02
3.720000000000000e+00	5.989406e-01	1.560530e-02
3.730000000000000e+00	5.991449e-01	1.565428e-02
3.740000000000000e+00	5.993487e-01	1.570326e-02
3.750000000000000e+00	5.995520e-01	1.575224e-02
3.760000000000000e+00	5.997548e-01	1.580123e-02
3.770000000000000e+00	5.999570e-01	1.585021e-02
3.780000000000000e+00	6.001586e-01	1.589921e-02
3.790000000000000e+00	6.003598e-01	1.594820e-02
3.800000000000000e+00	6.005605e-01	1.599720e-02
3.810000000000000e+00	6.007606e-01	1.604620e-02
3.820000000000000e+00	6.009602e-01	1.609520e-02
3.830000000000000e+00	6.011593e-01	1.614420e-02
3.840000000000000e+00	6.013579e-01	1.619321e-02
3.850000000000000e+00	6.015559e-01	1.624222e-02
3.860000000000000e+00	6.017535e-01	1.629123e-02
3.870000000000000e+00	6.019506e-01	1.634025e-02
3.880000000000000e+00	6.021472e-01	1.638926e-02
3.890000000000000e+00	6.023433e-01	1.643828e-02
3.900000000000000e+00	6.025389e-01	1.648731e-02
3.910000000000000e+00	6.027340e-01	1.653633e-02
3.920000000000000e+00	6.029286e-01	1.658536e-02
3.930000000000000e+00	6.031228e-01	1.663439e-02
3.940000000000000e+00	6.033164e-01	1.668342e-02
3.950000000000000e+00	6.035096e-01	1.673245e-02
3.960000000000000e+00	6.037023e-01	1.678149e-02
3.970000000000000e+00	6.038945e-01	1.683053e-02
3.980000000000000e+00	6.040863e-01	1.687957e-02
3.990000000000000e+00	6.042776e-01	1.692861e-02
4.000000000000000e+00	6.044685e-01	1.697766e-02
4.010000000000000e+00	6.046588e-01	1.702671e-02
4.020000000000000e+00	6.048487e-01	1.707576e-02
4.030000000000000e+00	6.050382e-01	1.712481e-02
4.040000000000000e+00	6.052272e-01	1.717386e-02
4.050000000000000e+00	6.054158e-01	1.722292e-02
4.060000000000000e+00	6.056039e-01	1.727198e-02
4.070000000000000e+00	6.057915e-01	1.732104e-02
4.080000000000000e+00	6.059787e-01	1.737011e-02
4.090000000000000e+00	6.061655e-01	1.741917e-02
4.100000000000000e+00	6.063519e-01	1.746824e-02
4.110000000000000e+00	6.065378e-01	1.751731e-02
4.120000000000000e+00	6.067232e-01	1.756638e-02
4.130000000000000e+00	6.069083e-01	1.761546e-02
4.140000000000000e+00	6.070929e-01	1.766453e-02
4.150000000000000e+00	6.072770e-01	1.771361e-02
4.160000000000000e+00	6.074608e-01	1.776270e-02
4.170000000000000e+00	6.076441e-01	1.781178e-02
4.180000000000000e+00	6.078271e-01	1.786087e-02
4.190000000000000e+00	6.080096e-01	1.790995e-02
4.200000000000000e+00	6.081917e-01	1.795904e-02
4.210000000000000e+00	6.083733e-01	1.800813e-02
4.220000000000000e+00	6.085546e-01	1.805723e-02
4.230000000000000e+00	6.087354e-01	1.810632e-02
4.240000000000000e+00	6.089159e-01	1.815542e-02
4.250000000000000e+00	6.090959e-01	1.820452e-02
4.260000000000000e+00	6.092755e-01	1.825362e-02
4.270000000000000e+00	6.094548e-01	1.830273e-02
4.280000000000000e+00	6.096336e-01	1.835183e-02
4.290000000000000e+00	6.098120e-01	1.840094e-02
4.300000000000000e+00	6.099901e-01	1.845005e-02
4.310000000000000e+00	6.101677e-01	1.849916e-02
4.320000000000000e+00	6.103450e-01	1.854827e-02
4.330000000000000e+00	6.105219e-01	1.859739e-02
4.340000000000000e+00	6.106984e-01	1.864651e-02
4.350000000000001e+00	6.108745e-01	1.869563e-02
4.360000000000000e+00	6.110502e-01	1.874475e-02
4.370000000000000e+00	6.112255e-01	1.879387e-02
4.380000000000000e+00	6.114005e-01	1.884300e-02
4.390000000000000e+00	6.115751e-01	1.889212e-02
4.400000000000000e+00	6.117493e-01	1.894125e-02
4.410000000000000e+00	6.119232e-01	1.899038e-02
4.420000000000000e+00	6.120966e-01	1.903952e-02
4.430000000000000e+00	6.122698e-01	1.908865e-02
4.440000000000000e+00	6.124425e-01	1.913779e-02
4.450000000000000e+00	6.126149e-01	1.918693e-02
4.460000000000000e+00	6.127868e-01	1.923607e-02
4.470000000000000e+00	6.129585e-01	1.928521e-02
4.480000000000000e+00	6.131298e-01	1.933435e-02
4.490000000000000e+00	6.133007e-01	1.938350e-02
4.500000000000000e+00	6.134713e-01	1.943264e-02
4.510000000000000e+00	6.136415e-01	1.948179e-02
4.520000000000000e+00	6.138114e-01	1.953094e-02
4.530000000000000e+00	6.139809e-01	1.958010e-02
4.540000000000000e+00	6.141500e-01	1.962925e-02
4.550000000000000e+00	6.143189e-01	1.967841e-02
4.560000000000000e+00	6.144873e-01	1.972756e-02
4.570000000000000e+00	6.146555e-01	1.977672e-02
4.580000000000000e+00	6.148233e-01	1.982588e-02
4.590000000000000e+00	6.149907e-01	1.987505e-02
4.600000000000001e+00	6.151578e-01	1.992421e-02
4.610000000000000e+00	6.153246e-01	1.997338e-02
4.620000000000000e+00	6.154910e-01	2.002255e-02
4.630000000000000e+00	6.156572e-01	2.007172e-02
4.640000000000000e+00	6.158229e-01	2.012089e-02
4.650000000000000e+00	6.159884e-01	2.017006e-02
4.660000000000000e+00	6.161535e-01	2.021923e-02
4.670000000000000e+00	6.163182e-01	2.026841e-02
4.680000000000000e+00	6.164827e-01	2.031759e-02
4.690000000000000e+00	6.166468e-01	2.036677e-02
4.700000000000000e+00	6.168106e-01	2.041595e-02
4.710000000000000e+00	6.169741e-01	2.046513e-02
4.720000000000000e+00	6.171373e-01	2.051431e-02
4.730000000000000e+00	6.173002e-01	2.056350e-02
4.740000000000000e+00	6.174626e-01	2.061269e-02
4.750000000000000e+00	6.176249e-01	2.066188e-02
4.760000000000000e+00	6.177868e-01	2.071107e-02
4.770000000000000e+00	6.179484e-01	2.076026e-02
4.780000000000000e+00	6.181096e-01	2.080945e-02
4.790000000000000e+00	6.182706e-01	2.085865e-02
4.800000000000000e+00	6.184313e-01	2.090784e-02
4.810000000000000e+00	6.185916e-01	2.095704e-02
4.820000000000000e+00	6.187516e-01	2.100624e-02
4.830000000000000e+00	6.189114e-01	2.105544e-02
4.840000000000000e+00	6.190708e-01	2.110464e-02
4.850000000000001e+00	6.192300e-01	2.115385e-02
4.860000000000000e+00	6.193888e-01	2.120306e-02
4.870000000000000e+00	6.195474e-01	2.125226e-02
4.880000000000000e+00	6.197056e-01	2.130147e-02
4.890000000000000e+00	6.198636e-01	2.135068e-02
4.900000000000000e+00	6.200212e-01	2.139989e-02
4.910000000000000e+00	6.201786e-01	2.144911e-02
4.920000000000000e+00	6.203356e-01	2.149832e-02
4.930000000000000e+00	6.204924e-01	2.154754e-02
4.940000000000000e+00	6.206489e-01	2.159676e-02
4.950000000000000e+00	6.208051e-01	2.164597e-02
4.960000000000000e+00	6.209610e-01	2.169519e-02
4.970000000000000e+00	6.211166e-01	2.174442e-02
4.980000000000000e+00	6.212720e-01	2.179364e-02
4.990000000000000e+00	6.214271e-01	2.184287e-02
5.000000000000000e+00	6.215818e-01	2.189209e-02
