#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA294A
#Date Time: 2025-11-14 02:12:34.420
#Sample rate: 80000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0

Time (s)	Channel 1 (V)	Channel 2 (V)
-0.03894687500000001	1.911702615557885	0.525836647091468
-0.03893437499999999	1.941313540836896	0.5406917521956696
-0.03892187499999999	1.959820369136247	0.5592606335758855
-0.038909375	1.978327197435607	0.574115738680065
-0.038896875	2.007938122714583	0.5963983963363344
-0.038884375	2.026444951013943	0.6112535014405139
-0.038871875	2.048653144973164	0.6298223828207299
-0.038859375	2.074562704592266	0.6521050404769975
-0.038846875	2.089368167231759	0.6669601455811803
-0.038834375	2.118979092510728	0.6892428032374464
-0.03882187500000001	2.141187286469953	0.707811684617664
-0.03880937499999999	2.163395480429217	0.7263805659979137
-0.03879687499999999	2.189305040048309	0.7449494473781296
-0.038784375	2.211513234007541	0.763518328758354
-0.038771875	2.233721427966772	0.7783734338625335
-0.038759375	2.255929621926004	0.8006560915188029
-0.038746875	2.274436450225355	0.8192249728990189
-0.038734375	2.296644644184585	0.8377938542792432
-0.038721875	2.326255569463558	0.8600765119355108
-0.038709375	2.337359666443182	0.8749316170396937
-0.03869687500000001	2.366970591722136	0.893500498419908
-0.03868437499999999	2.392880151341275	0.9194969323522475
-0.03867187499999999	2.411386979640626	0.9380658137324634
-0.038659375	2.43729653925973	0.9603484713887328
-0.038646875	2.459504733218961	0.9789173527689572
-0.038634375	2.478011561518321	0.9974862341491816
-0.038621875	2.503921121137413	1.016055115529398
-0.038609375	2.526129315096646	1.034623996909622
-0.038596875	2.548337509055878	1.056906654565889
-0.038584375	2.57424706867498	1.075475535946116
-0.03857187500000001	2.592753896974335	1.094044417326332
-0.03855937499999999	2.614962090933596	1.112613298706585
-0.03854687499999999	2.640871650552687	1.138609732638887
-0.038534375	2.663079844511919	1.153464837743067
-0.038521875	2.685288038471151	1.175747495399336
-0.038509375	2.707496232430382	1.198030153055605
-0.038496875	2.726003060729734	1.212885258159778
-0.038484375	2.751912620348834	1.235167915816044
-0.038471875	2.774120814308067	1.25373679719627
-0.038459375	2.796329008267299	1.272305678576494
-0.03844687500000001	2.818537202226521	1.294588336232752
-0.03843437500000001	2.837044030525884	1.309443441336938
-0.03842187499999999	2.866654955804876	1.331726098993221
-0.038409375	2.888863149764108	1.35400875664949
-0.038396875	2.907369978063468	1.372577638029715
-0.038384375	2.933279537682571	1.394860295685984
-0.038371875	2.955487731641793	1.417142953342243
-0.038359375	2.973994559941154	1.435711834722469
-0.038346875	3.003605485220125	1.457994492378737
-0.038334375	3.02211231351949	1.476563373758963
-0.03832187500000001	3.04432050747871	1.49884603141522
-0.03830937500000001	3.073931432757679	1.52112868907149
-0.03829687499999999	3.092438261057065	1.539697570451734
-0.038284375	3.110945089356425	1.561980228108004
-0.038271875	3.140556014635401	1.580549109488228
-0.038259375	3.15906284293476	1.602831767144497
-0.038246875	3.181271036893982	1.625114424800756
-0.038234375	3.207180596513084	1.639969529904939
-0.038221875	3.225687424812447	1.662252187561205
-0.038209375	3.251596984431547	1.684534845217474
-0.03819687500000001	3.273805178390771	1.703103726597692
-0.03818437500000001	3.296013372350003	1.725386384253958
-0.03817187499999999	3.318221566309254	1.743955265634203
-0.038159375	3.340429760268486	1.769951699566517
-0.038146875	3.362637954227718	1.788520580946741
-0.038134375	3.388547513846822	1.807089462326966
-0.038121875	3.407054342146173	1.829372119983225
-0.038109375	3.432963901765273	1.847941001363451
-0.038096875	3.455172095724507	1.870223659019719
-0.038084375	3.473678924023868	1.892506316675988
-0.03807187500000001	3.499588483642956	1.911075198056206
-0.03805937500000001	3.52549804326206	1.933357855712472
-0.03804687499999999	3.544004871561444	1.955640513368761
-0.038034375	3.569914431180547	1.974209394748985
-0.038021875	3.592122625139779	1.996492052405255
-0.038009375	3.610629453439139	2.015060933785479
-0.037996875	3.63653901305823	2.037343591441739
-0.037984375	3.655045841357594	2.059626249098007
-0.037971875	3.677254035316824	2.078195130478234
-0.037959375	3.706864960595796	2.100477788134501
-0.037946875	3.725371788895161	2.122760445790771
-0.03793437500000001	3.747579982854381	2.14504310344703
-0.03792187499999999	3.773489542473504	2.167325761103319
-0.037909375	3.788295005112992	2.182180866207498
-0.037896875	3.817905930391968	2.204463523863768
-0.037884375	3.8401141243512	2.230459957796082
-0.037871875	3.858620952650551	2.245315062900255
-0.037859375	3.884530512269651	2.267597720556521
-0.037846875	3.906738706228885	2.286166601936747
-0.037834375	3.928946900188116	2.308449259593015
-0.037821875	3.954856459807218	2.330731917249284
-0.03780937500000001	3.973363288106573	2.353014574905543
-0.03779687499999999	3.999272847725694	2.371583456285788
-0.037784375	4.021481041684925	2.397579890218102
-0.037771875	4.039987869984285	2.412434995322282
-0.037759375	4.065897429603389	2.438431429254596
-0.037746875	4.091806989222492	2.460714086910865
-0.037734375	4.106612451861973	2.479282968291081
-0.037721875	4.136223377140943	2.501565625947348
-0.037709375	4.154730205440308	2.520134507327575
-0.037696875	4.176938399399538	2.542417164983843
-0.03768437500000001	4.202847959018627	2.564699822640101
-0.03767187499999999	4.221354787318011	2.583268704020346
-0.03765937499999999	4.247264346937115	2.605551361676615
-0.037646875	4.273173906556218	2.627834019332885
-0.037634375	4.287979369195706	2.646402900713109
-0.037621875	4.313888928814809	2.668685558369378
-0.037609375	4.343499854093772	2.690968216025638
-0.037596875	4.358305316733266	2.709537097405863
-0.037584375	4.384214876352365	2.731819755062131
-0.037571875	4.406423070311599	2.7541024127184
-0.03755937500000001	4.424929898610952	2.772671294098618
-0.03754687499999999	4.450839458230082	2.79866772803096
-0.03753437499999999	4.473047652189304	2.820950385687219
-0.037521875	4.491554480488664	2.839519267067443
-0.037509375	4.521165405767639	2.861801924723713
-0.037496875	4.539672234066999	2.880370806103937
-0.037484375	4.561880428026221	2.902653463760196
-0.037471875	4.587789987645323	2.924936121416465
-0.037459375	4.606296815944686	2.947218779072734
-0.037446875	4.632206375563786	2.969501436729004
-0.03743437500000001	4.654414569523009	2.991784094385262
-0.03742187499999999	4.672921397822402	3.006639199489474
-0.03740937499999999	4.702532323101365	3.032635633421776
-0.037396875	4.721039151400724	3.054918291078046
-0.037384375	4.743247345359956	3.073487172458271
-0.037371875	4.76915690497906	3.099483606390584
-0.037359375	4.787663733278412	3.114338711494758
-0.037346875	4.813573292897511	3.136621369151023
-0.037334375	4.839482852516616	3.158904026807293
-0.037321875	4.854288315156108	3.181186684463562
-0.03730937500000001	4.880197874775194	3.203469342119821
-0.03729687499999999	4.906107434394329	3.225751999776119
-0.03728437499999999	4.92091289703381	3.244320881156335
-0.037271875	4.950523822312785	3.270317315088649
-0.037259375	4.972732016272017	3.292599972744918
-0.037246875	4.994940210231249	3.307455077849098
-0.037234375	5.020849769850341	3.337165288057443
-0.037221875	5.043057963809574	3.355734169437673
-0.037209375	5.065266157768806	3.374303050817897
-0.037196875	5.087474351728038	3.400299484750208
-0.03718437500000001	5.109682545687259	3.418868366130427
-0.03717187499999999	5.131890739646521	3.441151023786724
-0.03715937499999999	5.154098933605743	3.463433681442983
-0.037146875	5.172605761905102	3.482002562823207
-0.037134375	5.198515321524207	3.507998996755521
-0.037121875	5.22442488114331	3.526567878135746
-0.037109375	5.242931709442662	3.545136759515962
-0.037096875	5.265139903401892	3.56741941717223
-0.037084375	5.287348097361123	3.589702074828498
-0.037071875	5.309556291320355	3.611984732484768
-0.03705937500000001	5.335465850939444	3.634267390141027
-0.03704687499999999	5.350271313578968	3.65283627152128
-0.03703437499999999	5.37618087319806	3.671405152901496
-0.037021875	5.402090432817164	3.69740158683381
-0.037009375	5.420597261116524	3.71968424449008
-0.036996875	5.446506820735627	3.738253125870305
-0.036984375	5.468715014694849	3.760535783526563
-0.036971875	5.487221842994211	3.77910466490679
-0.036959375	5.516832768273181	3.805101098839101
-0.036946875	5.535339596572546	3.823669980219328
-0.03693437500000001	5.553846424871897	3.845952637875586
-0.03692187500000001	5.579755984490994	3.871949071807897
