time	V(N003,N002)
4.316174223037069e-02	2.904546e+00
4.340588285537069e-02	3.104951e+00
4.365002348037069e-02	3.280414e+00
4.389416410537069e-02	3.430008e+00
4.413830473037069e-02	3.552987e+00
4.438244535537069e-02	3.648796e+00
4.462658598037069e-02	3.717093e+00
4.487072660537069e-02	3.757764e+00
4.511486723037069e-02	3.770953e+00
4.535900785537069e-02	3.757106e+00
4.560314848037069e-02	3.717032e+00
4.584728910537069e-02	3.652017e+00
4.609142973037069e-02	3.563972e+00
4.633557035537069e-02	3.455611e+00
4.657971098037069e-02	3.330670e+00
4.682385160537069e-02	3.193977e+00
4.706799223037069e-02	3.051057e+00
4.731213285537069e-02	2.907191e+00
4.755627348037069e-02	2.766384e+00
4.780041410537069e-02	2.630905e+00
4.804455473037069e-02	2.501599e+00
4.828869535537069e-02	2.378540e+00
4.853283598037069e-02	2.261515e+00
4.877697660537069e-02	2.150246e+00
4.902111723037069e-02	2.044450e+00
4.926525785537069e-02	1.943860e+00
4.950939848037069e-02	1.848219e+00
4.975353910537069e-02	1.757283e+00
5.024182035537069e-02	1.588615e+00
5.048596098037069e-02	1.510453e+00
5.073010160537069e-02	1.436136e+00
5.097424223037069e-02	1.365495e+00
5.121838285537069e-02	1.298846e+00
5.141480093702014e-02	1.251646e+00
5.152929879749836e-02	1.235741e+00
5.160534205737563e-02	1.244507e+00
5.167996368535106e-02	1.280334e+00
5.173355462924601e-02	1.325980e+00
5.180350679073473e-02	1.404501e+00
5.189954157370948e-02	1.523623e+00
5.200101749865126e-02	1.652399e+00
5.211031800552134e-02	1.788786e+00
5.229641782181654e-02	2.012295e+00
5.254055844681654e-02	2.290105e+00
5.278469907181654e-02	2.548646e+00
5.302883969681654e-02	2.785354e+00
5.327298032181654e-02	2.998884e+00
5.351712094681654e-02	3.188050e+00
5.376126157181654e-02	3.351831e+00
5.400540219681654e-02	3.489380e+00
5.424954282181654e-02	3.600035e+00
5.449368344681654e-02	3.683339e+00
5.473782407181654e-02	3.739048e+00
5.498196469681654e-02	3.767162e+00
5.522610532181654e-02	3.767958e+00
5.547024594681654e-02	3.742035e+00
5.571438657181654e-02	3.690402e+00
5.595852719681654e-02	3.614602e+00
5.620266782181654e-02	3.516899e+00
5.644680844681654e-02	3.400456e+00
5.669094907181654e-02	3.269511e+00
5.693508969681654e-02	3.129287e+00
5.717923032181654e-02	2.985338e+00
5.742337094681654e-02	2.842474e+00
5.766751157181654e-02	2.703913e+00
5.791165219681654e-02	2.571203e+00
5.815579282181654e-02	2.444760e+00
5.839993344681654e-02	2.324484e+00
5.864407407181654e-02	2.210116e+00
5.888821469681654e-02	2.101375e+00
5.913235532181654e-02	1.997984e+00
5.937649594681654e-02	1.899680e+00
5.962063657181654e-02	1.806213e+00
5.986477719681654e-02	1.717344e+00
6.010891782181654e-02	1.632848e+00
6.035305844681654e-02	1.552509e+00
6.059719907181654e-02	1.476123e+00
6.084133969681654e-02	1.403497e+00
6.108548032181654e-02	1.334596e+00
6.132962094681654e-02	1.269625e+00
6.143806524084024e-02	1.244927e+00
6.152974664225879e-02	1.233120e+00
6.159636902332750e-02	1.239302e+00
6.166317044070634e-02	1.267446e+00
6.171651664981200e-02	1.309209e+00
6.178606862026878e-02	1.383632e+00
6.186376753277010e-02	1.478246e+00
6.194759579160145e-02	1.584653e+00
6.205062487599204e-02	1.714688e+00
6.220178348051878e-02	1.899655e+00
6.244592410551878e-02	2.184327e+00
6.269006473051877e-02	2.450942e+00
6.293420535551877e-02	2.696282e+00
6.317834598051877e-02	2.918945e+00
6.342248660551877e-02	3.117686e+00
6.366662723051877e-02	3.291417e+00
6.391076785551877e-02	3.439223e+00
6.415490848051877e-02	3.560368e+00
6.439904910551877e-02	3.654315e+00
6.464318973051877e-02	3.720735e+00
6.488733035551877e-02	3.759529e+00
6.513147098051877e-02	3.770861e+00
6.537561160551877e-02	3.755200e+00
6.561975223051877e-02	3.713383e+00
6.586389285551877e-02	3.646732e+00
6.610803348051877e-02	3.557208e+00
6.635217410551877e-02	3.447589e+00
6.659631473051877e-02	3.321684e+00
6.684045535551877e-02	3.184390e+00
6.708459598051877e-02	3.041248e+00
6.732873660551877e-02	2.897482e+00
6.757287723051877e-02	2.756985e+00
6.781701785551877e-02	2.621911e+00
6.806115848051877e-02	2.493033e+00
6.830529910551877e-02	2.370393e+00
6.854943973051877e-02	2.253768e+00
6.879358035551877e-02	2.142880e+00
6.903772098051877e-02	2.037446e+00
6.928186160551877e-02	1.937201e+00
6.952600223051877e-02	1.841887e+00
6.977014285551877e-02	1.751264e+00
7.025842410551877e-02	1.583173e+00
7.050256473051877e-02	1.505278e+00
7.074670535551877e-02	1.431217e+00
7.099084598051877e-02	1.360824e+00
7.123498660551877e-02	1.294805e+00
7.143854204753311e-02	1.248620e+00
7.155631830957408e-02	1.239813e+00
7.164385929567728e-02	1.263553e+00
7.172757384422906e-02	1.322934e+00
7.179575850050923e-02	1.394840e+00
7.186801528243164e-02	1.483580e+00
7.195320416795260e-02	1.591837e+00
7.205630111376521e-02	1.721743e+00
7.221819004491199e-02	1.919301e+00
7.246233066991199e-02	2.202880e+00
7.270647129491199e-02	2.468112e+00
7.295061191991199e-02	2.711971e+00
7.319475254491199e-02	2.933063e+00
7.343889316991199e-02	3.130156e+00
7.368303379491199e-02	3.302171e+00
7.392717441991199e-02	3.448207e+00
7.417131504491199e-02	3.567539e+00
7.441545566991199e-02	3.659644e+00
7.465959629491199e-02	3.724207e+00
7.490373691991199e-02	3.761147e+00
7.514787754491199e-02	3.770648e+00
7.539201816991199e-02	3.753198e+00
7.563615879491199e-02	3.709664e+00
7.588029941991199e-02	3.641405e+00
7.612444004491199e-02	3.550432e+00
7.636858066991199e-02	3.439587e+00
7.661272129491199e-02	3.312754e+00
7.685686191991199e-02	3.174891e+00
7.710100254491199e-02	3.031553e+00
7.734514316991199e-02	2.887904e+00
7.758928379491199e-02	2.747723e+00
7.783342441991199e-02	2.613052e+00
7.807756504491199e-02	2.484597e+00
7.832170566991199e-02	2.362369e+00
7.856584629491199e-02	2.246139e+00
7.880998691991199e-02	2.135626e+00
7.905412754491199e-02	2.030550e+00
7.929826816991199e-02	1.930643e+00
7.954240879491199e-02	1.835653e+00
7.978654941991199e-02	1.745336e+00
8.003069004491199e-02	1.659462e+00
8.027483066991199e-02	1.577814e+00
8.051897129491199e-02	1.500183e+00
8.076311191991199e-02	1.426372e+00
8.100725254491199e-02	1.356227e+00
8.125139316991199e-02	1.291073e+00
8.146384135960728e-02	1.243404e+00
8.155206897277037e-02	1.236695e+00
8.163229240816527e-02	1.256169e+00
8.171178058680113e-02	1.307569e+00
8.177528293905836e-02	1.371007e+00
8.184438096555706e-02	1.453980e+00
8.192502744040568e-02	1.556002e+00
8.202543174828651e-02	1.683192e+00
8.215903196567161e-02	1.847931e+00
8.240109554494075e-02	2.133217e+00
8.264523616994075e-02	2.403538e+00
8.288937679494075e-02	2.652893e+00
8.313351741994075e-02	2.879818e+00
8.337765804494075e-02	3.083038e+00
8.362179866994075e-02	3.261435e+00
8.386593929494075e-02	3.414062e+00
8.411007991994075e-02	3.540149e+00
8.435422054494075e-02	3.639122e+00
8.459836116994075e-02	3.710610e+00
8.484250179494075e-02	3.754472e+00
8.508664241994075e-02	3.770822e+00
8.533078304494075e-02	3.760067e+00
8.557492366994075e-02	3.722970e+00
8.581906429494075e-02	3.660756e+00
8.606320491994075e-02	3.575254e+00
8.630734554494075e-02	3.469072e+00
8.655148616994075e-02	3.345818e+00
8.679562679494075e-02	3.210207e+00
8.703976741994075e-02	3.067722e+00
8.728390804494075e-02	2.923728e+00
8.752804866994075e-02	2.782419e+00
8.777218929494075e-02	2.646259e+00
8.801632991994075e-02	2.516227e+00
8.826047054494075e-02	2.392454e+00
8.850461116994075e-02	2.274745e+00
