V1	V(n002)	I(D1)
4.790000000000001e+00	7.321007e-01	2.028950e-02
4.800000000000001e+00	7.322387e-01	2.033881e-02
4.810000000000000e+00	7.323764e-01	2.038812e-02
4.820000000000000e+00	7.325139e-01	2.043743e-02
4.830000000000000e+00	7.326511e-01	2.048674e-02
4.840000000000000e+00	7.327881e-01	2.053606e-02
4.850000000000000e+00	7.329248e-01	2.058538e-02
4.859999999999999e+00	7.330613e-01	2.063469e-02
4.870000000000001e+00	7.331974e-01	2.068401e-02
4.880000000000001e+00	7.333333e-01	2.073333e-02
4.890000000000001e+00	7.334691e-01	2.078266e-02
4.900000000000000e+00	7.336045e-01	2.083198e-02
4.910000000000000e+00	7.337397e-01	2.088130e-02
4.920000000000000e+00	7.338746e-01	2.093063e-02
4.930000000000000e+00	7.340093e-01	2.097995e-02
4.940000000000000e+00	7.341437e-01	2.102928e-02
4.950000000000001e+00	7.342779e-01	2.107861e-02
4.960000000000001e+00	7.344118e-01	2.112794e-02
4.970000000000001e+00	7.345456e-01	2.117727e-02
4.980000000000000e+00	7.346790e-01	2.122661e-02
4.990000000000000e+00	7.348123e-01	2.127594e-02
5.000000000000000e+00	7.349452e-01	2.132527e-02
