time	V(N003,N002)
3.086926100018474e-02	1.369843e+00
3.111340162518474e-02	1.302611e+00
3.135754225018474e-02	1.240161e+00
3.149748411032949e-02	1.210801e+00
3.157256408043695e-02	1.205471e+00
3.164708122167365e-02	1.220824e+00
3.171986589767048e-02	1.262311e+00
3.177998253537533e-02	1.317513e+00
3.184807943780396e-02	1.395591e+00
3.193094742846131e-02	1.498418e+00
3.203495459255412e-02	1.629417e+00
3.215115459600838e-02	1.772923e+00
3.235552347549347e-02	2.015301e+00
3.259966410049347e-02	2.288720e+00
3.284380472549347e-02	2.542204e+00
3.308794535049347e-02	2.773547e+00
3.333208597549347e-02	2.981440e+00
3.357622660049347e-02	3.164739e+00
3.382036722549347e-02	3.322461e+00
3.406450785049347e-02	3.453805e+00
3.430864847549347e-02	3.558158e+00
3.455278910049347e-02	3.635113e+00
3.479692972549347e-02	3.684487e+00
3.504107035049347e-02	3.706348e+00
3.528521097549347e-02	3.701054e+00
3.552935160049347e-02	3.669308e+00
3.577349222549347e-02	3.612253e+00
3.601763285049347e-02	3.531624e+00
3.626177347549347e-02	3.429944e+00
3.650591410049347e-02	3.310705e+00
3.675005472549347e-02	3.178479e+00
3.699419535049347e-02	3.038690e+00
3.723833597549347e-02	2.896773e+00
3.748247660049347e-02	2.757088e+00
3.772661722549347e-02	2.622280e+00
3.797075785049347e-02	2.493456e+00
3.821489847549347e-02	2.370809e+00
3.845903910049347e-02	2.254167e+00
3.870317972549347e-02	2.143259e+00
3.894732035049347e-02	2.037808e+00
3.919146097549347e-02	1.937545e+00
3.943560160049347e-02	1.842214e+00
3.967974222549347e-02	1.751575e+00
3.992388285049347e-02	1.665395e+00
4.016802347549347e-02	1.583455e+00
4.041216410049347e-02	1.505546e+00
4.065630472549347e-02	1.431471e+00
4.090044535049347e-02	1.361044e+00
4.114458597549347e-02	1.294375e+00
4.138872660049347e-02	1.232248e+00
4.149264653191440e-02	1.210585e+00
4.156652052913529e-02	1.204244e+00
4.163511500025838e-02	1.215104e+00
4.170336258409053e-02	1.248842e+00
4.175842472548832e-02	1.295213e+00
4.182669650100630e-02	1.370472e+00
4.192517709543714e-02	1.491218e+00
4.203030622732599e-02	1.623510e+00
4.214096155901393e-02	1.760648e+00
4.232168301459791e-02	1.976187e+00
4.256582363959791e-02	2.251918e+00
4.280996426459791e-02	2.508358e+00
4.305410488959791e-02	2.742852e+00
4.329824551459791e-02	2.954068e+00
4.354238613959791e-02	3.140838e+00
4.378652676459791e-02	3.302158e+00
4.403066738959791e-02	3.437199e+00
4.427480801459791e-02	3.545322e+00
4.451894863959791e-02	3.626091e+00
4.476308926459791e-02	3.679290e+00
4.500722988959791e-02	3.704951e+00
4.525137051459791e-02	3.703387e+00
4.549551113959791e-02	3.675251e+00
4.573965176459791e-02	3.621616e+00
4.598379238959791e-02	3.544127e+00
4.622793301459791e-02	3.445185e+00
4.647207363959791e-02	3.328131e+00
4.671621426459791e-02	3.197392e+00
4.696035488959791e-02	3.058314e+00
4.720449551459791e-02	2.916397e+00
4.744863613959791e-02	2.776203e+00
4.769277676459791e-02	2.640624e+00
4.793691738959791e-02	2.510945e+00
4.818105801459791e-02	2.387448e+00
4.842519863959791e-02	2.269989e+00
4.866933926459791e-02	2.158303e+00
4.891347988959791e-02	2.052111e+00
4.915762051459791e-02	1.951144e+00
4.940176113959791e-02	1.855145e+00
4.964590176459791e-02	1.763869e+00
4.989004238959791e-02	1.677084e+00
5.013418301459791e-02	1.594569e+00
5.037832363959791e-02	1.516114e+00
5.062246426459791e-02	1.441519e+00
5.086660488959791e-02	1.370595e+00
5.111074551459791e-02	1.303319e+00
5.135488613959791e-02	1.239802e+00
5.145671979482036e-02	1.216445e+00
5.153434876454933e-02	1.204244e+00
5.159354392745127e-02	1.204188e+00
5.165371892928884e-02	1.220512e+00
5.171927943478798e-02	1.260861e+00
5.178287309991298e-02	1.320423e+00
5.184935304773765e-02	1.396938e+00
5.193193204992873e-02	1.499631e+00
5.203404964006764e-02	1.628268e+00
5.215370552806875e-02	1.776007e+00
5.235791555155517e-02	2.018087e+00
5.260205617655517e-02	2.291306e+00
5.284619680155517e-02	2.544580e+00
5.309033742655517e-02	2.775699e+00
5.333447805155517e-02	2.983357e+00
5.357861867655517e-02	3.166410e+00
5.382275930155517e-02	3.323877e+00
5.406689992655517e-02	3.454959e+00
5.431104055155517e-02	3.559045e+00
5.455518117655517e-02	3.635731e+00
5.479932180155517e-02	3.684834e+00
5.504346242655517e-02	3.706427e+00
5.528760305155517e-02	3.700870e+00
5.553174367655517e-02	3.668869e+00
5.577588430155517e-02	3.611574e+00
5.602002492655517e-02	3.530725e+00
5.626416555155517e-02	3.428854e+00
5.650830617655517e-02	3.309463e+00
5.675244680155517e-02	3.177136e+00
